날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
2019-05-18,V2_108,8801046298640,발주가능,0,세탁세제,1
2019-05-18,V2_110,18801046297503,발주가능,0,세탁세제,31
2019-05-18,V2_113,8801046299302,발주가능,0,F&B,0
2019-05-18,V2_114,8801046299715,발주가능,0,헤어케어,7
2019-05-18,V2_116,8801046299739,발주가능,0,헤어케어,1
2019-05-18,V2_120,8801046277898,발주가능,90,기타,2
2019-05-18,V2_121,8801046298473,발주가능,0,덴탈케어,6
2019-05-18,V2_123,8801046299364,발주가능,0,세탁세제,1
2019-05-18,V2_127,8801046295656,발주가능,0,세탁세제,0
2019-05-18,V2_128,8801046299357,발주가능,0,세탁세제,1
2019-05-18,V2_129,8801046300541,발주가능,0,덴탈케어,55
2019-05-18,V2_131,6414100895857,발주가능,0,매입브랜드,7
2019-05-18,V2_132,8801046303221,발주가능,0,주방세제,6
2019-05-18,V2_133,8801046303207,발주가능,0,주방세제,34
2019-05-18,V2_135,8801046303214,발주가능,0,주방세제,8
2019-05-18,V2_136,8801046303191,발주가능,0,주방세제,12
2019-05-18,V2_137,8801046903001,발주가능,3285,주방세제,31
2019-05-18,V2_138,8801046280522,발주가능,0,세탁세제,0
2019-05-18,V2_139,8801046291511,발주가능,0,ST,0
2019-05-18,V2_140,8801046291566,발주가능,0,ST,0
2019-05-18,V2_141,8801046291573,발주가능,0,ST,0
2019-05-18,V2_143,8801046303504,발주가능,60,ST,3
2019-05-18,V2_146,8801046283288,발주가능,8,세탁세제,16
2019-05-18,V2_147,8801046247808,발주가능,0,ST,4
2019-05-18,V2_152,8801046308561,발주가능,0,주방세제,0
2019-05-18,V2_154,8801046311493,발주가능,0,덴탈케어,22
2019-05-18,V2_155,8801046299876,발주가능,480,덴탈케어,6
2019-05-18,V2_157,8801046307458,발주가능,0,F&B,16
2019-05-18,V2_160,28801046284494,발주가능,0,덴탈케어,2
2019-05-18,V2_163,28801046261280,발주가능,0,덴탈케어,0
2019-05-18,V2_166,8801046314821,발주가능,0,ST,0
2019-05-18,V2_167,8801046314845,발주가능,0,ST,0
2019-05-18,V2_170,8801046314791,발주가능,0,ST,0
2019-05-18,V2_171,8801046314838,발주가능,0,ST,0
2019-05-18,V2_173,8801046314784,발주가능,10,ST,0
2019-05-18,V2_174,8801046304877,발주가능,16,덴탈케어,0
2019-05-18,V2_175,8801046314739,발주가능,0,덴탈케어,5
2019-05-18,V2_177,8801046304853,발주가능,0,덴탈케어,0
2019-05-18,V2_183,8801046288160,발주가능,0,덴탈케어,0
2019-05-18,V2_184,8801046315309,발주가능,84,덴탈케어,5
2019-05-18,V2_185,8801046299227,발주가능,0,덴탈케어,0
2019-05-18,V2_187,8801046316290,발주가능,0,F&B,1
2019-05-18,V2_191,8801046318690,발주가능,0,세탁세제,0
2019-05-18,V2_193,8801046316719,발주가능,0,헤어케어,1
2019-05-18,V2_195,8801046316573,발주가능,0,헤어케어,2
2019-05-18,V2_196,8801046316634,발주가능,0,헤어케어,1
2019-05-18,V2_472,8801046273289,발주가능,14,F&B,0
2019-05-18,V2_201,8801046318409,발주가능,0,F&B,0
2019-05-18,V2_202,8801046318379,발주가능,0,F&B,0
2019-05-18,V2_203,8801046318386,발주가능,0,F&B,0
2019-05-18,V2_206,8801046318263,발주가능,0,세탁세제,2
2019-05-18,V2_213,8801046321607,발주가능,0,헤어케어,0
2019-05-18,V2_214,8801046321638,발주가능,0,헤어케어,0
2019-05-18,V2_217,8801046318447,발주가능,0,헤어케어,0
2019-05-18,V2_222,8801046320891,발주가능,0,세탁세제,0
2019-05-18,V2_224,8801046320969,발주가능,0,세탁세제,0
2019-05-18,V2_473,8801046886113,발주가능,16,헤어케어,0
2019-05-18,V2_231,8801046319963,발주가능,0,주방세제,1
2019-05-18,V2_232,8801046318966,발주가능,0,주방세제,0
2019-05-18,V2_238,8801046872741,발주가능,0,세탁세제,1
2019-05-18,V2_243,8801046324783,발주가능,512,F&B,6
2019-05-18,V2_245,8801046325568,발주가능,36,F&B,0
2019-05-18,V2_247,8801046322444,발주가능,0,덴탈케어,0
2019-05-18,V2_248,8801046316450,발주가능,0,덴탈케어,0
2019-05-18,V2_251,18801046326227,발주가능,0,F&B,0
2019-05-18,V2_252,18801046263430,발주가능,0,헤어케어,0
2019-05-18,V2_255,8801046322574,발주가능,0,ST,0
2019-05-18,V2_256,8801046322581,발주가능,0,ST,0
2019-05-18,V2_257,8801046322598,발주가능,0,ST,0
2019-05-18,V2_260,8801046323229,발주가능,0,ST,0
2019-05-18,V2_264,18801046307462,발주가능,0,F&B,0
2019-05-18,V2_269,18801046898847,발주가능,0,덴탈케어,0
2019-05-18,V2_270,8801046318706,발주가능,153,세탁세제,14
2019-05-18,V2_271,8801046320884,발주가능,16,세탁세제,10
2019-05-18,V2_273,18801046872748,발주가능,0,세탁세제,1
2019-05-18,V2_274,18801046902117,발주가능,0,헤어케어,0
2019-05-18,V2_279,18801046872762,발주가능,0,세탁세제,1
2019-05-18,V2_294,18801046280529,발주가능,0,세탁세제,0
2019-05-18,V2_300,18801046319946,발주가능,0,주방세제,0
2019-05-18,V2_301,18801046319953,발주가능,0,주방세제,0
2019-05-18,V2_302,18801046319960,발주가능,0,주방세제,0
2019-05-18,V2_305,18801046892913,발주가능,0,주방세제,0
2019-05-18,V2_308,18801046250997,발주가능,0,주방세제,0
2019-05-18,V2_309,18801046295646,발주가능,0,주방세제,0
2019-05-18,V2_311,18801046303204,발주가능,146,주방세제,0
2019-05-18,V2_313,18801046311490,발주가능,0,덴탈케어,0
2019-05-18,V2_317,18801046309046,발주가능,0,세탁세제,0
2019-05-18,V2_323,18801046291228,발주가능,0,세탁세제,0
2019-05-18,V2_329,18801046303761,발주가능,18,주방세제,0
2019-05-18,V2_337,18801046314828,발주가능,0,ST,0
2019-05-18,V2_338,18801046314224,발주가능,0,ST,0
2019-05-18,V2_340,18801046299316,발주가능,0,덴탈케어,0
2019-05-18,V2_343,18801046308575,발주가능,0,세탁세제,0
2019-05-18,V2_346,18801046318697,발주가능,0,세탁세제,0
2019-05-18,V2_355,18801046299361,발주가능,0,세탁세제,0
2019-05-18,V2_360,18801046299996,발주가능,0,덴탈케어,0
2019-05-18,V2_361,18801046275747,발주가능,0,덴탈케어,0
2019-05-18,V2_363,18801046275730,발주가능,0,덴탈케어,0
2019-05-18,V2_365,18801046301163,발주가능,7,덴탈케어,0
2019-05-18,V2_366,18801046290191,발주가능,0,덴탈케어,0
2019-05-18,V2_367,18801046301156,발주가능,0,덴탈케어,0
2019-05-18,V2_371,18801046304874,발주가능,0,덴탈케어,0
2019-05-18,V2_372,18801046304829,발주가능,0,덴탈케어,0
2019-05-18,V2_373,18801046312695,발주가능,0,덴탈케어,0
2019-05-18,V2_376,18801046291525,발주가능,0,ST,0
2019-05-18,V2_378,18801046314248,발주가능,0,ST,0
2019-05-18,V2_379,18801046987657,발주가능,0,ST,0
2019-05-18,V2_380,18801046314231,발주가능,0,ST,0
2019-05-18,V2_384,18801046291563,발주가능,0,ST,0
2019-05-18,V2_386,18801046291556,발주가능,0,ST,0
2019-05-18,V2_387,18801046314835,발주가능,0,ST,0
2019-05-18,V2_390,18801046316228,발주가능,6,세탁세제,0
2019-05-18,V2_392,8801046316467,발주가능,0,세탁세제,10
2019-05-18,V2_393,18801046267780,발주가능,0,덴탈케어,0
2019-05-18,V2_394,18801046322908,발주가능,0,덴탈케어,0
2019-05-18,V2_398,18801046322915,발주가능,0,덴탈케어,0
2019-05-18,V2_401,18801046288167,발주가능,0,덴탈케어,0
2019-05-18,V2_407,18801046292461,발주가능,0,덴탈케어,0
2019-05-18,V2_409,18801046316662,발주가능,0,헤어케어,0
2019-05-18,V2_410,18801046316570,발주가능,0,헤어케어,0
2019-05-18,V2_411,18801046902094,발주가능,0,헤어케어,0
2019-05-18,V2_415,18801046321642,발주가능,0,헤어케어,0
2019-05-18,V2_418,18801046263478,발주가능,0,헤어케어,0
2019-05-18,V2_427,18801046868727,발주가능,0,ST,0
2019-05-18,V2_429,18801046873813,발주가능,3,ST,0
2019-05-18,V2_434,18801046299224,발주가능,0,덴탈케어,0
2019-05-18,V2_435,18801046288266,발주가능,0,덴탈케어,0
2019-05-18,V2_436,18801046287696,발주가능,0,덴탈케어,0
2019-05-18,V2_441,18801046261269,발주가능,0,덴탈케어,0
2019-05-18,V2_442,18801046997632,발주가능,10,세탁세제,1
2019-05-18,V2_443,18801046253776,발주가능,0,세탁세제,2
2019-05-18,V2_449,18801046280758,발주가능,0,헤어케어,0
2019-05-18,V2_450,18801046315252,발주가능,0,매입브랜드,0
2019-05-18,V2_453,18801046321604,발주가능,0,헤어케어,0
2019-05-18,V2_456,8801046311035,발주가능,0,헤어케어,0
2019-05-18,V2_461,8801046331187,발주가능,0,매입브랜드,0
2019-05-18,V2_465,8801046321171,발주가능,0,덴탈케어,0
2019-05-18,V2_466,8801046903032,발주가능,80,주방세제,0
2019-05-18,V2_467,8801046326893,발주가능,0,덴탈케어,0
2019-05-19,V2_2,8801046878934,발주가능,0,세탁세제,1
2019-05-19,V2_4,8801046888858,발주가능,96,덴탈케어,39
2019-05-19,V2_6,8801046992739,발주가능,0,헤어케어,43
2019-05-19,V2_9,8801046247754,발주가능,0,세탁세제,10
2019-05-19,V2_10,8801046878996,발주가능,192,세탁세제,68
2019-05-19,V2_12,8801046246559,발주가능,0,세탁세제,0
2019-05-19,V2_13,8801046245118,발주가능,0,세탁세제,1
2019-05-19,V2_14,8801046245125,발주가능,0,세탁세제,3
2019-05-19,V2_17,8801046243541,발주가능,0,헤어케어,12
2019-05-19,V2_18,8801046240540,발주가능,40,헤어케어,14
2019-05-19,V2_20,8801046248584,발주가능,0,주방세제,0
2019-05-19,V2_22,8801046867877,발주가능,0,세탁세제,0
2019-05-19,V2_25,8801046879054,발주가능,0,세탁세제,13
2019-05-19,V2_26,8801046879061,발주가능,0,세탁세제,6
2019-05-19,V2_31,8801046255568,발주가능,66,세탁세제,26
2019-05-19,V2_32,8801046255575,발주가능,0,세탁세제,18
2019-05-19,V2_39,8801046902103,발주가능,0,헤어케어,46
2019-05-19,V2_43,8801046873816,발주가능,0,ST,2
2019-05-19,V2_45,8801046903391,발주가능,0,ST,1
2019-05-19,V2_52,8801046870112,발주가능,108,F&B,8
2019-05-19,V2_53,8801046986660,발주가능,0,덴탈케어,2
2019-05-19,V2_54,8801046877920,발주가능,0,세탁세제,15
2019-05-19,V2_56,8801046255063,발주가능,0,덴탈케어,0
2019-05-19,V2_58,8801046259870,발주가능,0,F&B,4
2019-05-19,V2_59,8801046259863,발주가능,0,F&B,9
2019-05-19,V2_60,18801046251529,발주가능,0,세탁세제,130
2019-05-19,V2_62,18801046251512,발주가능,18,세탁세제,19
2019-05-19,V2_63,8801046276921,발주가능,0,헤어케어,0
2019-05-19,V2_66,8801046276969,발주가능,0,헤어케어,0
2019-05-19,V2_67,8801046269350,발주가능,0,세탁세제,14
2019-05-19,V2_69,18801046288242,발주가능,0,덴탈케어,0
2019-05-19,V2_72,8801046257494,발주가능,0,덴탈케어,0
2019-05-19,V2_77,18801046255565,발주가능,0,세탁세제,5
2019-05-19,V2_81,8801046256206,발주가능,0,헤어케어,0
2019-05-19,V2_83,8801046294031,발주가능,0,덴탈케어,13
2019-05-19,V2_87,18801046294779,발주가능,0,세탁세제,104
2019-05-19,V2_88,8801046280799,발주가능,0,헤어케어,0
2019-05-19,V2_89,8801046994399,발주가능,0,덴탈케어,0
2019-05-19,V2_90,8801046287699,발주가능,0,덴탈케어,0
2019-05-19,V2_92,8801046288207,발주가능,0,덴탈케어,0
2019-05-19,V2_93,8801046294048,발주가능,0,덴탈케어,8
2019-05-19,V2_97,8801046289235,발주가능,1,주방세제,51
2019-05-19,V2_105,8801046291245,발주가능,16,세탁세제,13
2019-05-19,V2_108,8801046298640,발주가능,0,세탁세제,3
2019-05-19,V2_109,8801046298657,발주가능,0,세탁세제,2
2019-05-19,V2_112,8801046297711,발주가능,0,헤어케어,0
2019-05-19,V2_113,8801046299302,발주가능,0,F&B,0
2019-05-19,V2_114,8801046299715,발주가능,0,헤어케어,5
2019-05-19,V2_117,8801046299760,발주가능,0,헤어케어,0
2019-05-19,V2_118,8801046299777,발주가능,0,헤어케어,0
2019-05-19,V2_121,8801046298473,발주가능,9,덴탈케어,8
2019-05-19,V2_124,8801046295649,발주가능,80,주방세제,13
2019-05-19,V2_125,8801046290194,발주가능,0,덴탈케어,0
2019-05-19,V2_127,8801046295656,발주가능,0,세탁세제,0
2019-05-19,V2_131,6414100895857,발주가능,0,매입브랜드,4
2019-05-19,V2_133,8801046303207,발주가능,170,주방세제,57
2019-05-19,V2_136,8801046303191,발주가능,0,주방세제,19
2019-05-19,V2_138,8801046280522,발주가능,0,세탁세제,0
2019-05-19,V2_140,8801046291566,발주가능,0,ST,0
2019-05-19,V2_143,8801046303504,발주가능,0,ST,1
2019-05-19,V2_144,8801046287248,발주가능,0,세탁세제,4
2019-05-19,V2_145,8801046286234,발주가능,0,세탁세제,3
2019-05-19,V2_149,8801046301159,발주가능,8,덴탈케어,4
2019-05-19,V2_156,8801046307472,발주가능,16,F&B,35
2019-05-19,V2_158,8801046307465,발주가능,0,F&B,20
2019-05-19,V2_161,28801046261242,발주가능,24,덴탈케어,2
2019-05-19,V2_164,28801046261266,발주가능,0,덴탈케어,1
2019-05-19,V2_166,8801046314821,발주가능,0,ST,0
2019-05-19,V2_168,8801046314807,발주가능,0,ST,0
2019-05-19,V2_169,8801046314852,발주가능,0,ST,0
2019-05-19,V2_170,8801046314791,발주가능,0,ST,0
2019-05-19,V2_171,8801046314838,발주가능,0,ST,0
2019-05-19,V2_172,8801046314777,발주가능,0,ST,0
2019-05-19,V2_174,8801046304877,발주가능,0,덴탈케어,0
2019-05-19,V2_175,8801046314739,발주가능,0,덴탈케어,6
2019-05-19,V2_176,8801046316214,발주가능,0,세탁세제,2
2019-05-19,V2_178,8801046304822,발주가능,0,덴탈케어,0
2019-05-19,V2_179,6414100700953,발주가능,0,매입브랜드,2
2019-05-19,V2_182,8801046310380,발주가능,0,덴탈케어,0
2019-05-19,V2_184,8801046315309,발주가능,48,덴탈케어,7
2019-05-19,V2_188,8801046316283,발주가능,0,F&B,1
2019-05-19,V2_190,8801046318249,발주가능,0,세탁세제,1
2019-05-19,V2_191,8801046318690,발주가능,0,세탁세제,0
2019-05-19,V2_471,8801046316603,발주가능,0,헤어케어,0
2019-05-19,V2_193,8801046316719,발주가능,0,헤어케어,1
2019-05-19,V2_197,8801046314210,발주가능,0,ST,0
2019-05-19,V2_202,8801046318379,발주가능,0,F&B,0
2019-05-19,V2_203,8801046318386,발주가능,0,F&B,0
2019-05-19,V2_205,8801046318393,발주가능,0,F&B,0
2019-05-19,V2_208,8801046316993,발주가능,0,세탁세제,15
2019-05-19,V2_210,8801046319260,발주가능,0,덴탈케어,0
2019-05-19,V2_211,8801046324332,발주가능,0,덴탈케어,0
2019-05-19,V2_212,8801046319253,발주가능,0,덴탈케어,6
2019-05-19,V2_214,8801046321638,발주가능,0,헤어케어,0
2019-05-19,V2_215,8801046321591,발주가능,0,헤어케어,1
2019-05-19,V2_220,8801046318430,발주가능,0,헤어케어,0
2019-05-19,V2_222,8801046320891,발주가능,0,세탁세제,0
2019-05-19,V2_223,8801046318256,발주가능,0,세탁세제,1
2019-05-19,V2_473,8801046886113,발주가능,0,헤어케어,0
2019-05-19,V2_228,8801046323489,발주가능,0,헤어케어,0
2019-05-19,V2_233,8801046319949,발주가능,0,주방세제,9
2019-05-19,V2_237,8801046312698,발주가능,0,덴탈케어,0
2019-05-19,V2_241,8801046319673,발주가능,0,덴탈케어,0
2019-05-19,V2_243,8801046324783,발주가능,0,F&B,7
2019-05-19,V2_244,8801046324776,발주가능,0,F&B,18
2019-05-19,V2_245,8801046325568,발주가능,0,F&B,0
2019-05-19,V2_247,8801046322444,발주가능,0,덴탈케어,0
2019-05-19,V2_248,8801046316450,발주가능,0,덴탈케어,0
2019-05-19,V2_250,18801046326234,발주가능,0,F&B,0
2019-05-19,V2_252,18801046263430,발주가능,0,헤어케어,1
2019-05-19,V2_254,8801046323205,발주가능,0,ST,0
2019-05-19,V2_256,8801046322581,발주가능,0,ST,0
2019-05-19,V2_257,8801046322598,발주가능,0,ST,0
2019-05-19,V2_259,8801046323496,발주가능,0,ST,1
2019-05-19,V2_266,18801046259877,발주가능,0,F&B,0
2019-05-19,V2_268,18801046259860,발주가능,0,F&B,0
2019-05-19,V2_269,18801046898847,발주가능,0,덴탈케어,0
2019-05-19,V2_271,8801046320884,발주가능,0,세탁세제,1
2019-05-19,V2_273,18801046872748,발주가능,0,세탁세제,0
2019-05-19,V2_274,18801046902117,발주가능,0,헤어케어,0
2019-05-19,V2_275,18801046900632,발주가능,0,헤어케어,0
2019-05-19,V2_278,18801046247737,발주가능,0,세탁세제,1
2019-05-19,V2_280,18801046289232,발주가능,0,주방세제,3
2019-05-19,V2_281,18801046308568,발주가능,0,주방세제,1
2019-05-19,V2_282,18801046263126,발주가능,0,주방세제,1
2019-05-19,V2_283,18801046308544,발주가능,0,주방세제,4
2019-05-19,V2_284,18801046871543,발주가능,0,F&B,0
2019-05-19,V2_285,18801046263461,발주가능,0,헤어케어,1
2019-05-19,V2_286,18801046294038,발주가능,0,덴탈케어,0
2019-05-19,V2_287,18801046300548,발주가능,0,덴탈케어,0
2019-05-19,V2_289,18801046294021,발주가능,0,덴탈케어,0
2019-05-19,V2_292,18801046318994,발주가능,0,주방세제,0
2019-05-19,V2_295,18801046283285,발주가능,0,세탁세제,0
2019-05-19,V2_300,18801046319946,발주가능,0,주방세제,0
2019-05-19,V2_301,18801046319953,발주가능,0,주방세제,0
2019-05-19,V2_304,18801046979522,발주가능,0,주방세제,2
2019-05-19,V2_305,18801046892913,발주가능,0,주방세제,0
2019-05-19,V2_306,18801046303198,발주가능,0,주방세제,1
2019-05-19,V2_307,18801046290528,발주가능,0,주방세제,0
2019-05-19,V2_310,18801046275563,발주가능,0,주방세제,0
2019-05-19,V2_313,18801046311490,발주가능,0,덴탈케어,0
2019-05-19,V2_314,18801046292102,발주가능,0,세탁세제,0
2019-05-19,V2_315,18801046878948,발주가능,0,세탁세제,0
2019-05-19,V2_316,18801046879068,발주가능,0,세탁세제,0
2019-05-19,V2_317,18801046309046,발주가능,0,세탁세제,0
2019-05-19,V2_320,18801046287092,발주가능,0,세탁세제,0
2019-05-19,V2_322,18801046299354,발주가능,0,세탁세제,0
2019-05-19,V2_323,18801046291228,발주가능,0,세탁세제,0
2019-05-19,V2_324,18801046303754,발주가능,0,주방세제,0
2019-05-19,V2_325,18801046903008,발주가능,0,주방세제,0
2019-05-19,V2_327,18801046303211,발주가능,0,주방세제,0
2019-05-19,V2_328,18801046979140,발주가능,0,주방세제,0
2019-05-19,V2_331,18801046314842,발주가능,0,ST,0
2019-05-19,V2_332,18801046314859,발주가능,0,ST,0
2019-05-19,V2_335,18801046314811,발주가능,0,ST,0
2019-05-19,V2_337,18801046314828,발주가능,0,ST,0
2019-05-19,V2_339,18801046247805,발주가능,0,ST,0
2019-05-19,V2_341,18801046299774,발주가능,0,헤어케어,0
2019-05-19,V2_343,18801046308575,발주가능,0,세탁세제,0
2019-05-19,V2_350,18801046298647,발주가능,0,세탁세제,0
2019-05-19,V2_352,18801046319335,발주가능,0,세탁세제,1
2019-05-19,V2_354,18801046291259,발주가능,0,세탁세제,1
2019-05-19,V2_357,18801046316211,발주가능,0,세탁세제,0
2019-05-19,V2_360,18801046299996,발주가능,0,덴탈케어,0
2019-05-19,V2_361,18801046275747,발주가능,0,덴탈케어,0
2019-05-19,V2_362,18801046299873,발주가능,0,덴탈케어,0
2019-05-19,V2_364,18801046255060,발주가능,0,덴탈케어,0
2019-05-19,V2_372,18801046304829,발주가능,0,덴탈케어,0
2019-05-19,V2_373,18801046312695,발주가능,0,덴탈케어,0
2019-05-19,V2_374,18801046310370,발주가능,0,덴탈케어,0
2019-05-19,V2_375,18801046291570,발주가능,0,ST,0
2019-05-19,V2_378,18801046314248,발주가능,0,ST,0
2019-05-19,V2_380,18801046314231,발주가능,0,ST,0
2019-05-19,V2_382,18801046903381,발주가능,0,ST,0
2019-05-19,V2_386,18801046291556,발주가능,0,ST,0
2019-05-19,V2_388,18801046903398,발주가능,0,ST,0
2019-05-19,V2_389,18801046314217,발주가능,0,ST,0
2019-05-19,V2_393,18801046267780,발주가능,0,덴탈케어,0
